"company_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","5.0","09/12/2025","Area Sales Executive","Permanent","Current Employee","Lucknow","","","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","5.0","4.0","5.0","3.0","3.0","3.0","4.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","3.0","08/12/2025","Sales Officer","Permanent","Current Employee","Begusarai","System and process to build up the market.","Work culture","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","2.0","2.0","5.0","2.0","3.0","3.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations","4.0","08/12/2025","Site Engineer","Permanent","Current Employee","New Delhi","Nothing","Working palace","2 days/week from office , Flexible Timings , This is a desk job.","3.0","2.0","3.0","3.0","2.0","3.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","3.0","14/11/2025","Area Sales Manager","Permanent","Current Employee","Kolkata","It's a learning organization. This company is five years ahead of others in sales and distribution across India. ITC knows how to build strong brands and win the hearts of consumers.","ITC gives very little importance to promoting internal talent. Most of the key positions are filled through external hires, causing many skilled employees to leave the company. This is damaging the relationship between distributors and management.","Monday to Saturday ( Flexible Timings ) ,","4.0","1.0","3.0","3.0","2.0","4.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","3.0","14/10/2025","Packaging Machine Operator","Permanent","Current Employee","Bhubaneswar","Team work .
Safety and security. 
Sic always support and respond .","Lifting laminates in packaging is very troublesome mostly during period time and when there are less operators.
The salary is very low and there is a lot of physical work in the production department.
Maintenance related work is not solved, hence the work increases.
Madangle  line is not becoming stable, hence there is more trouble.","Rotational Shift ( Flexible Timings ) , This is a desk job.","3.0","2.0","4.0","3.0","3.0","2.0","3.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance","3.0","30/11/2025","Associate Manager","Permanent","Current Employee","Guntur","Good place for freshers to emerge in business operations. High value maintenance with respect to statutory compliances, customer focus, stake holder satisfaction etc.","Needs improvement in recognizing skill sets of individual employees and encourage for next level.","Monday to Saturday ( Strict Timings ) , This is a desk job.","3.0","3.0","4.0","4.0","2.0","2.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering & Manufacturing","1.0","23/07/2025","Junior Research Fellow","Permanent","Current Employee","Bengaluru","","","Monday to Friday ( Strict Timings ) , This is a desk job.","2.0","3.0","4.0","1.0","1.0","1.0","1.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","SCM & Logistics","1.0","12/10/2025","Logistics Executive","Permanent","Current Employee","Kolkata","Job stability as people don't last more than one and half year","Toxic work culture, no leave, Sunday operational, bare minimum pay hike annually, 40% if CTC is variable pay and you received not more than 50% quarterly","Rotational Shift ( Strict Timings ) , This job involves Travel Within City , Travel Within Country .","1.0","3.0","5.0","1.0","1.0","1.0","1.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Service Delivery","5.0","17/07/2025","Inventory Manager","Permanent","Current Employee","Vadodara","This company was give me chance for working as an inventory m, it was a great opportunity for me, I was working here on 850+ sku with 22 categorys, I did well maintained the bin wise inventory as per norms, sop & 6S, which was easy in picking, dispatch, maintened fifo, cycle count & blind count, all picker was was very happy with this WMS process.","Nothings","Monday to Saturday ( Flexible Timings ) , This is a desk job.","5.0","4.0","2.0","4.0","5.0","5.0","5.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Security Officer","5.0","02/12/2025","Security Manager","Permanent","Current Employee","Kolkata","Work culture, process and procedures and definitely job security","Increment","Monday to Saturday ( Strict Timings ) , This is a desk job.","5.0","4.0","5.0","5.0","5.0","5.0","3.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Enterprise & B2B Sales","3.0","14/10/2025","National Key Account Manager","Permanent","Current Employee","Bhadrachalam","Scope to learn new things. And good experience to manage things and work under pressure.","Work like balance and lake of transperancy in renumeration and appraisal process.","Monday to Saturday ( Strict Timings ) , This is a desk job.","2.0","3.0","4.0","3.0","4.0","3.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","16/10/2025","Production Associate","Permanent","Current Employee","Pune","Working structure, culture, Relation, job security.","Arrange salary growth in pune region and slow promotion opportunity.","Monday to Saturday ( Flexible Timings ) , This is a desk job.","5.0","4.0","5.0","5.0","5.0","5.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Food, Beverage & Hospitality - Other","4.0","12/11/2025","AE","Permanent","Current Employee","Mumbai","Medical benefits, work culture, open for ideas","Salary increment, promotion, growth","3 days/week from office , Monday to Friday ( Flexible Timings ) , This job involves Travel Within Country .","4.0","2.0","5.0","3.0","4.0","5.0","2.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","01/09/2025","Junior Technical Associate","Permanent","Current Employee","Hyderabad","","Currently, I am working in a JTA role in my company. However, my educational background and skills are not being fully utilized here, and I am unable to showcase my best skills in this platform.","Rotational Shift ( Flexible Timings ) , This is a desk job.","3.0","3.0","4.0","2.0","3.0","2.0","3.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","1.0","05/05/2025","Shift Manager","Permanent","Current Employee","Guntur","NA","The toxic enrollment culture lacks skill development and execution of your previous skills, leading to a poor work-life balance. This toxic culture around enrollment makes it hard to develop skills and use the ones you already have, which disrupts work-life balance. People will blame you even if you are not involved. I have seen many people who were unsatisfied working with this organization, including my peers and my seniors.","Flexible Timings , This job involves Travel Within Country , Travel Within City .","1.0","2.0","2.0","1.0","1.0","1.0","1.0","5","https://www.ambitionbox.com/reviews/itc-reviews?page=5"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Accounting & Taxation","3.0","17/08/2025","Finance Manager","Permanent","Current Employee","Guntur","Professionalism, integrity in Business, medical support to employees","Highly biaised for IITs/CA/AUT HR and very poor treatment to other employees in terms of growth. Human touch in employee welfare for what ITC is known for detoriating day by day.","Monday to Saturday ( Strict Timings ) , This is a desk job.","3.0","3.0","4.0","2.0","2.0","2.0","2.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production","4.0","22/11/2025","Manufacturing Executive","Permanent","Current Employee","Kanpur Nagar","Good company with good culture and best allowances.","Nothing too much","Rotational Shift ( Flexible Timings ) , This job involves Travel Within Country .","4.0","5.0","4.0","5.0","5.0","5.0","3.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Enterprise & B2B Sales","4.0","15/10/2025","Area Sales Executive","Permanent","Current Employee","Chennai","Being in a top Company you will face all the challenges that helps u to grow more","Promotions are biased","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","4.0","3.0","3.0","4.0","3.0","3.0","2.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","F&B Service","5.0","03/09/2025","Steward","Permanent","Current Employee","Guntur","I have learn a lot for communication skills like how to interact with coustomer and slove there problem if any complaint has occurred and maintain the team","ND","Monday to Saturday ( Flexible Timings ) , This is a desk job.","5.0","4.0","5.0","5.0","4.0","5.0","4.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Construction / Manufacturing","1.0","26/07/2025","Project Manager","Permanent","Current Employee","Bengaluru","Policies and structure, processes are very good.","Low and slow growth rate. Company top management do not follow DEI , even they pretend that. Regionalism, castism is found at top level and they do not give promotion to those who don't fit that zone.","Monday to Saturday ( Strict Timings ) ,","1.0","1.0","3.0","1.0","3.0","3.0","1.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","5.0","22/09/2025","Production Technician","Permanent","Current Employee","Saharanpur","Working condition is excellent, work timing is also good.","In medical support they don't add your parents, this is something I don't like.","Monday to Saturday ( Flexible Timings ) , This is a desk job.","5.0","5.0","5.0","4.0","4.0","4.0","4.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance","3.0","21/11/2025","Deputy Manager - Finance","Permanent","Current Employee","Bengaluru","Job security","Politics, fully dependable on manager","Monday to Friday ( Flexible Timings ) , This is a desk job.","3.0","3.0","5.0","3.0","2.0","2.0","1.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Procurement & Purchase","3.0","26/09/2025","HUB Coordinator","Permanent","Current Employee","Nagpur","I have learn many work in ITC 
IT, Operation, comodity, retail,FPO management, leadership,etc many more","Time management","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","2.0","3.0","5.0","3.0","3.0","3.0","2.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Quality Assurance and Testing","5.0","11/11/2025","Quality Controller","Permanent","Current Employee","Nadiad","","","Rotational Shift ( Flexible Timings ) , This is a desk job.","5.0","4.0","4.0","4.0","4.0","3.0","3.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","1.0","15/11/2025","AE","Permanent","Current Employee","Lucknow","Each n everything will be horable","Work style is so poor","2 days/week from office , Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","1.0","3.0","2.0","1.0","2.0","1.0","1.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","1.0","23/09/2025","Area Executive","Permanent","Current Employee","Raipur","On time payments, job security","Senior management pass on pressure without any logical reasons, you are scolded not basis your performance but without any logical reason","Monday to Saturday ( Strict Timings ) ,","1.0","2.0","4.0","1.0","2.0","1.0","1.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","1.0","22/11/2025","Senior Technical Executive","Permanent","Current Employee","Nanjangud","Brand name","Lack of welfare and facilities","Rotational Shift ( Strict Timings ) , This job involves Travel Within City .","1.0","3.0","3.0","1.0","1.0","1.0","1.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","3.0","22/10/2025","Senior Executive Maintenance","Permanent","Current Employee","Jammu","Native place","Poor work culture, Favoritism, steal credit of individual","Monday to Saturday ( Strict Timings ) , This is a desk job.","2.0","3.0","2.0","3.0","3.0","3.0","2.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance","5.0","14/11/2025","Finance Executive","Permanent","Current Employee","Kolkata","Colleague like Family","More work pressure","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","4.0","5.0","5.0","5.0","5.0","4.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Research & Development - Other","5.0","04/10/2025","Postdoctoral Researcher","Permanent","Current Employee","Bengaluru","Work life balance
Work culture
Friendly environment","Salary
Promotion","Monday to Friday ( Flexible Timings ) , This job involves Travel Within Country .","5.0","4.0","5.0","5.0","3.0","4.0","3.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","4.0","18/11/2025","Manufacturing Executive","Permanent","Current Employee","Pune","","","Monday to Saturday ( Flexible Timings ) ,","4.0","3.0","5.0","4.0","4.0","4.0","3.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","3.0","12/09/2025","Junior Electrical Maintenance Engineer","Permanent","Current Employee","Kolkata","Job security","Non work-life balance anymore, not a good culture, moderate increament, less salary","Rotational Shift ( Flexible Timings ) , This is a desk job.","1.0","2.0","4.0","1.0","3.0","1.0","2.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","3.0","01/08/2025","Technical Associate","Permanent","Current Employee","Haridwar","Medical Facility","Office politics, salary low, poor work culture, work load, no personal space , no timely promotion, no approval of leave","Monday to Saturday ( Strict Timings ) , This is a desk job.","2.0","1.0","3.0","1.0","1.0","1.0","3.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Administration","1.0","26/09/2025","Finance Officer","Permanent","Current Employee","Guntur","Job secure and timely salaries.","Performance based appraisal and career growth.","Monday to Friday ( Flexible Timings ) , This is a desk job.","1.0","1.0","5.0","1.0","1.0","1.0","1.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Compensation & Benefits","5.0","17/10/2025","HR Associate 1","Permanent","Current Employee","Munger","","","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City , Travel Within Country .","5.0","3.0","3.0","4.0","4.0","4.0","2.0","6","https://www.ambitionbox.com/reviews/itc-reviews?page=6"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Enterprise & B2B Sales","5.0","23/05/2025","Sales Officer","Permanent","Current Employee","Mumbai","Exposure to premium FMCG brand and structured sales systems
Freedom to manage territory independently
Opportunity to build strong B2B relationships in the HoReCa segment
High learning curve in primary and secondary sales, cold chain management, and distributor handling
Dynamic work culture and brand name credibility","Limited career growth beyond a point due to hierarchical structure","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","5.0","4.0","4.0","5.0","4.0","5.0","4.0","7","https://www.ambitionbox.com/reviews/itc-reviews?page=7"
